"gloss","target_child_name","part_of_speech","target_child_sex"
"cozy and",NA,"adj coord","female"
"where does Fredrick and his family live",NA,"pro:int mod n:prop coord det:poss n adj","female"
"and does daddy work in a big building in Boston",NA,"coord mod n n prep det:art adj n prep n:prop","female"
"tell them I find that interesting",NA,"v pro:obj pro:sub v det:dem adj","female"
"they sleep in the same room",NA,"pro:sub n prep det:art adj n","female"
"toasty",NA,"adj","female"
"the tool kit where's the other tool kit",NA,"det:art adj n pro:int det:art qn adj n","female"
"you have your own raisins",NA,"pro:per v det:poss adj n","female"
"do they live in the old stone wall",NA,"mod pro:sub v prep det:art adj n n","female"
"very nice honey",NA,"adv adj n","female"
"little froggy",NA,"adj adj","female"
"oh is that the pocket's box",NA,"co cop comp det:art adj n","female"
"oh do we see an old stone wall while we were driving",NA,"co mod pro:sub v det:art adj n n conj pro:sub aux part","female"
"Polly_Pocket's box",NA,"adj n","female"
"xxx that's a big tower xxx",NA,"pro:dem det:art adj n","female"
"and toasty xxx toasty",NA,"coord adj adj","female"
"ooh okay can you say byebye",NA,"v adj mod pro:per v co","female"
"yes you can you said it last time",NA,"co pro:per mod pro:per v pro:per adj n","female"
"a big skirt",NA,"det:art adj n","female"
"when she said Daddy's name honey like imagine if you know she was hearing me in an argument with him or like Daddy's name jerk",NA,"conj pro:sub v adj n n co v comp pro:per v pro:sub aux part pro:obj prep det:art n prep pro:obj coord co adj n n","female"
"yeah you're right they're eating",NA,"co pro:per adj pro:sub part","female"
"xxx xxx very good",NA,"adv adj","female"
"oh wow that's big",NA,"co co pro:dem adj","female"
"did you say Daddy's name is honey",NA,"mod pro:per v adj n cop n","female"
"the mommy's eating too",NA,"det:art adj n:gerund post","female"
"it is pink",NA,"pro:per cop adj","female"
"blue fly dotcom",NA,"adj n n","female"
"was an old stone wall",NA,"cop det:art adj n n","female"
"and I will become a little boy and run into a house said his said the baby",NA,"coord pro:sub mod cop det:art adj n coord v prep det:art n v det:poss v det:art n","female"
"mm weep thanks honey I'm sorry",NA,"co v v n pro:sub adj","female"
"the yeah the little bunnies are eating",NA,"det:art co det:art adj n aux part","female"
"and you have your own raisins",NA,"coord pro:per v det:poss adj n","female"
"now it's time to play open the flaps and see what happens",NA,"adv pro:per n prep n adj det:art v coord v pro:int v","female"
"and if you are a little boy I will become your mother and catch you in my arms",NA,"coord conj pro:per cop det:art adj n pro:sub mod cop det:poss n coord v pro:per prep det:poss n","female"
"so it was so funny we were in the park one day",NA,"co pro:per cop adv adj pro:sub cop prep det:art n pro:indef n","female"
"uhhuh right right right",NA,"co adj n co","female"
"oh what's that little boy playing with",NA,"co pro:int det:dem adj n part prep","female"
"swing low swing high",NA,"n n n adj","female"
"xxx that's a funny one oh god",NA,"pro:dem det:art adj det:num co n","female"
"and we were just sort of standing around under the shelter with some other people",NA,"coord pro:sub cop adj n prep part adv prep det:art n prep qn qn n","female"
"book those are the books on the table very good sweetie",NA,"n pro:dem cop det:art n prep det:art n adv adj co","female"
"there was another woman who had a lil girl",NA,"pro:exist cop qn n pro:rel v det:art adj n","female"
"actually I think that came up on the opening screen last time",NA,"adv pro:sub v adv v adv prep det:art n:gerund n adj n","female"
"can I see you swing high",NA,"mod pro:sub v pro:per v adj","female"
"a chatty family of field mice had their home",NA,"det:art adj n prep n n v det:poss n","female"
"the lil girl was like I am big girl",NA,"det:art adj n cop co pro:sub cop adj n","female"
"that's a funny word",NA,"pro:dem det:art adj n","female"
"I know the stamp sorry",NA,"pro:sub v det:art n adj","female"
"how do you swing high",NA,"pro:int mod pro:per v adj","female"
"Jessica's a funny word",NA,"adj det:art adj n","female"
"and their packaging is usually really nice to",NA,"coord det:poss n:gerund cop adv adv adj prep","female"
"oh toasty hm",NA,"co adj co","female"
"but the farmer's had moved away",NA,"conj det:art adj aux part adv","female"
"open door",NA,"adj n","female"
"oh my gosh that is the biggest pile of Play_Doh I've ever seen",NA,"co det:poss co pro:dem cop det:art adj n prep n:prop pro:sub adv part","female"
"toasty xxx",NA,"adj","female"
"are you funny",NA,"cop pro:per adj","female"
"full bucket",NA,"adj n","female"
"and the greenery stood empty",NA,"coord det:art n v adj","female"
"a little book",NA,"det:art adj n","female"
"is that a smily face",NA,"cop comp det:art adj n","female"
"I always thought that was the perfect name for it to",NA,"pro:sub adv v adv cop det:art adj n prep pro:per inf","female"
"you are dirty",NA,"pro:per cop adj","female"
"is Jessica a hard word to say do you think",NA,"cop n:prop det:art adj n inf v v pro:per v","female"
"oh look at this look at this long bag",NA,"co v prep det:dem v prep det:dem adj n","female"
"the lil mice began to gather corn",NA,"det:art adj n v inf v n","female"
"empty bucket",NA,"adj n","female"
"it's a happy face yeah",NA,"pro:per det:art adj n co","female"
"we're still playing with the Play_Doh and making a big old mess",NA,"pro:sub adv part prep det:art n:prop coord part det:art adj adj n","female"
"your hammer's right behind you",NA,"det:poss adj n adv pro:per","female"
"dry cat",NA,"adj n","female"
"do you see what this what this little girl's playing in",NA,"mod pro:per v pro:int det:dem pro:int det:dem adj n part adv","female"
"mooshy mooshy what are you building",NA,"adj adj pro:int cop pro:per n","female"
"or she could carry her little school+bag",NA,"coord pro:sub mod v det:poss adj","female"
"that was great",NA,"pro:dem cop adj","female"
"pink bunny",NA,"adj n","female"
"good job honey",NA,"adj n n","female"
"it's true",NA,"pro:per adj","female"
"very nice Polly Pocket's all dry now",NA,"adv adj n:prop n:prop cop adv adj adv","female"
"that was at the native american powwow in Bristol",NA,"pro:dem cop prep det:art n adj n prep n:prop","female"
"yummy",NA,"adj","female"
"oh she has a pink night+gown on",NA,"co pro:sub v det:art adj adv","female"
"you wanna get your little music cube and show Manuela what instruments are on your little music cube",NA,"pro:per v v det:poss adj n n coord n n:prop pro:int n cop prep det:poss adj n n","female"
"pink pajamas",NA,"adj n","female"
"yeah back in the warm days xxx",NA,"co adv prep det:art adj n","female"
"the little yellow cube over there",NA,"det:art adj adj n prep n","female"
"and that bunny has a little blue blankie",NA,"coord pro:dem n v det:art adj adj n","female"
"yucky",NA,"adj","female"
"it's true",NA,"pro:per adj","female"
"a blue blankie uhhuh",NA,"det:art adj n co","female"
"exact",NA,"adj","female"
"you don't want lil like you could put like the fire thing in",NA,"pro:per mod v adj prep pro:per mod v prep det:art n n adv","female"
"bunny where the little bunny says he's going to run away and the Mommy bunny says she's going to find him",NA,"n pro:rel det:art adj n v pro:sub part inf v adv coord det:art n:prop n v pro:sub part inf v pro:obj","female"
"can I take your fish out that's a good idea",NA,"mod pro:sub v det:poss n prep pro:dem det:art adj n","female"
"oh that's a wiggle alright",NA,"co pro:dem det:art n adj","female"
"yay mommy likes that music better",NA,"co n v comp n adj","female"
"it's pretty now",NA,"pro:per adj adv","female"
"Jessica please enjoy it's too bad you can't hear this cause it's on so softly this is the otter love rap song",NA,"n:prop co v pro:per adv adj pro:per mod v det:dem conj pro:per adv adv adv pro:dem cop det:art n n n n","female"
"ooh look she's got little purple shorts",NA,"v co pro:sub part adj adj n","female"
"there so funny",NA,"adv adv adj","female"
"alright lemme call you back in about",NA,"co v pro:obj v pro:per adj adv adv","female"
"and what do we say for Daddy's team",NA,"coord pro:int mod pro:sub v prep adj n","female"
"super blankie",NA,"adj n","female"
"I think you're coming in a lil early with that one sweetie pie",NA,"pro:sub v pro:per part prep det:art adj adv prep det:dem pro:indef co n","female"
"I hope it's warmer where she is",NA,"pro:sub v pro:per adj pro:rel pro:sub cop","female"
"super blankie to the rescue",NA,"adj n prep det:art n","female"
"this would be like okay this would be a good torture technique",NA,"pro:dem mod cop prep co pro:dem mod cop det:art adj n n","female"
"oh they took that whole tree down",NA,"co pro:sub v det:dem adj n adv","female"
"I'll just hafta rewind it a little bit so you can actually",NA,"pro:sub adv mod v pro:per det:art adj n conj pro:per mod adv","female"
"yeah the little animal",NA,"co det:art adj n","female"
"they yyy have these little buckets with these little tiny animals yyy the fish she loves the fish we got her the fish and a snake a month a go or something",NA,"pro:sub v det:dem adj n prep det:dem adj adj n det:art n pro:sub v det:art n pro:sub v pro:obj det:art n coord det:art n det:art n det:art v coord pro:indef","female"
"that's okay I'll call you back in five minutes",NA,"pro:dem adj pro:sub v pro:per adv prep det:num n","female"
"mommy bunny and what does she say she's gonna do if her little bunny runs away",NA,"n n coord pro:int v pro:sub v pro:sub part v conj det:poss adj n v adv","female"
"that's a french horn right",NA,"pro:dem det:art adj n adj","female"
"for winter is grey",NA,"prep n cop adj","female"
"but I'm like I live in fear that she's gonna lose that fish because she loves it so much although she's been pretty good we've lost a couple things",NA,"conj pro:sub conj pro:sub v prep n pro:rel pro:sub part v det:dem n conj pro:sub v pro:per adv adv conj pro:sub cop adj adj pro:sub part det:art qn n","female"
"they have a lil a lil bowl",NA,"pro:sub v det:art adj det:art adj n","female"
"um left them in stores and whatnot she's been pretty good about it",NA,"v pro:obj prep n coord n pro:sub cop adj adj prep pro:per","female"
"um they're supposed to start sometime in the next month",NA,"pro:sub part inf v adv prep det:art adj n","female"
"oh he's so cute Genobuh",NA,"co pro:sub adv adj n:prop","female"
"yummy",NA,"adj","female"
"hm okay",NA,"co adj","female"
"and next time won't you sing with me",NA,"coord adj n mod pro:per v prep pro:obj","female"
"and a lil fire thing",NA,"coord det:art adj n n","female"
"did we lose did we use lose your lil chicken at the store honey",NA,"mod pro:sub v mod pro:sub v v det:poss adj n prep det:art n n","female"
"and in fact that dirt's two and a half years old because Daddy and I have never used the fireplace",NA,"coord prep n pro:rel n det:num coord det:art n n adj conj n:prop coord pro:sub v adv v det:art","female"
"two and a half three four weeks somewhere around there so um I'll let you know if I feel like there's a time where either we can't do it here and we hafta go somewhere else or maybe we'll just go upstairs that's probably fine because um",NA,"det:num coord det:art n det:num det:num n n prep n adv pro:sub v pro:per v comp pro:sub v conj pro:exist det:art n pro:rel adv pro:sub mod v pro:per adv coord pro:sub mod v adv post coord adv pro:sub adv v adj pro:rel adv adj conj","female"
"I have this lil sister Lola",NA,"pro:sub v det:dem adj n n:prop","female"
"she is small and very funny",NA,"pro:sub cop adj coord adv adj","female"
"this is difficult because Lola is a very fussy eater",NA,"pro:dem cop adj conj n:prop cop det:art adv adj n","female"
"a stick a big",NA,"det:art n det:art adj","female"
"would you like to play an instrument when you get older honey",NA,"mod pro:per v inf v det:art n conj pro:per v adj n","female"
"that's too bad",NA,"pro:dem adv adj","female"
"what would be a fun instrument to play do you think",NA,"pro:int mod cop det:art adj n prep n v pro:per v","female"
"yay you're great",NA,"co pro:per adj","female"
"yummy",NA,"adj","female"
"the wonderer",NA,"det:art adj","female"
"Lola says peas are too small and too green",NA,"n:prop v n cop adv adj coord adv adj","female"
"I'm gathering words for the winter days are long and many",NA,"pro:sub part n prep det:art n n cop adj coord qn","female"
"one day I played a good trick on her",NA,"det:num n pro:sub v det:art adj n prep pro:obj","female"
"I think it's her little dress",NA,"pro:sub v pro:per pro:obj adj n","female"
"well we've gotta be on like at least our third go around of the entire tape this morning",NA,"co pro:sub mod cop prep co prep n det:poss n v adv prep det:art adj n det:dem n","female"
"we were at her friend Gabby's house and we were talking about the Kwanza",NA,"pro:sub cop prep det:poss n adj n coord pro:sub aux part prep det:art n:prop","female"
"I hope this has some beneficial effect for her because her mother has like totally lost her mind",NA,"pro:sub v det:dem v qn adj n prep pro:obj conj det:poss n aux prep adv part det:poss n","female"
"well first we found a little dreidel so we were talking about Hanukkah and then she was talking about Kwanza",NA,"co adv pro:sub v det:art adj n conj pro:sub aux part prep n:prop coord adv:tem pro:sub aux part prep n:prop","female"
"that's okay",NA,"pro:dem adj","female"
"do you remember what color Daddy's football teams wears",NA,"mod pro:per v pro:int n adj n v","female"
"and she did the little Kwanza dance for us which Elmo does in the video",NA,"coord pro:sub v det:art adj n:prop n prep pro:obj pro:rel n:prop v prep det:art n","female"
