gloss,target_child_name,part_of_speech,target_child_sex
white,,adj,male
dry it off a little,,v pro:per prep det:art adj,male
it's red,,pro:per adj,male
is it too wet,,aux pro:per adv adj,male
purple xxx yeah,,adj co,male
purple,,adj,male
xxx alright give me one of those,,adj v pro:obj pro:indef prep pro:dem,male
blue,,adj,male
very good,,adv adj,male
blue,,adj,male
it's still a little twisted,,pro:per adv det:art adj part,male
this is blue,,pro:dem cop adj,male
pink,,adj,male
you're so funny,,pro:per adv adj,male
you're so funny,,pro:per adv adj,male
a big big bowl,,det:art adj adj n,male
Alex you're funny,,n:prop pro:per adj,male
very good you found the flower I'm so proud of you,,adv adj pro:per v det:art n pro:sub adv adj prep pro:per,male
it broke,,pro:per adj,male
did the pink break,,v det:art adj n,male
no it's okay,,co pro:per adj,male
those shorts look so nice on him,,pro:dem n v adv adj prep pro:obj,male
where's the birdy,,pro:int det:art adj,male
ready,,adj,male
it's alright,,pro:per adj,male
very good,,adv adj,male
no ya gotta put the birdy in the tree look,,co pro:per mod v det:art adj prep det:art n v,male
put the birdy in the tree,,v det:art adj prep det:art n,male
the little ones,,det:art adj pro:indef,male
holy moly,,adj adj,male
you'll be okay,,pro:per cop adj,male
oh look at Mommy's bracelet,,co v prep adj n,male
ready,,adj,male
wow what a great gift,,co pro:int det:art adj n,male
I don't have anymore pink you took my last pink,,pro:sub mod v adv adj pro:per v det:poss n n,male
Mommy must be doin somethin wrong because,,n:prop mod aux part pro:indef adj conj,male
is that good,,cop det:dem adj,male
you'll be fine,,pro:per cop adj,male
that bowl is too high,,det:dem n cop adv adj,male
this one's cute Alex look,,pro:dem pro:indef adj n:prop v,male
white,,adj,male
oh okay,,co adj,male
oh there's Grover and Grover's mommy,,co pro:exist n:prop coord adj n,male
come on let's go get changed up you'll feel much better,,v prep v v aux part adv pro:per v adv adj,male
a green what a green little thing,,det:art n pro:int det:art adj adj n,male
where's your little people,,pro:int det:poss adj n,male
when the floods swept the earth the animals were safe on the ark,,conj det:art n v det:art n det:art n cop adj prep det:art n,male
very good,,adv adj,male
they are afraid when there is a storm,,pro:sub cop adj conj adv cop det:art n,male
would cha like to get a big pile of leaves for the squirrel to jump into,,mod pro:per v inf v det:art adj n prep n prep det:art n inf v prep,male
oh look at this one wow that's a huge sticker,,co v prep det:dem pro:indef co pro:dem det:art adj v,male
during the day the animals are noisy,,prep det:art n det:art n cop adj,male
happy Halloween,,adj n:prop,male
crunchy,,adj,male
a green ball,,det:art adj n,male
at night they are quiet,,prep n pro:sub cop adj,male
crunchy munchy,,adj adj,male
very good,,adv adj,male
oh that's beautiful very good,,co pro:dem adj adv adj,male
we'll be right back,,pro:sub cop adj n,male
I'm just gonna push it over a little bit there can you smooth it out,,pro:sub adv part v pro:per adv det:art adj n adv mod pro:per v pro:per adv,male
they're empty,,pro:sub adj,male
ole ole,,adj adj,male
that's the little gingerbread man,,pro:dem det:art adj n,male
you're still hitting me a little I feel it,,pro:per adv part pro:obj det:art adj pro:sub v pro:per,male
all clean,,adv adj,male
okay thank you I'm sure that ya are,,co v pro:per pro:sub adj comp pro:per cop,male
it's okay you can put it back together,,pro:per adj pro:per mod v pro:per adv adv,male
aw very good,,adv adj,male
oh very nice,,co adv adj,male
let's get all clean,,v v adv adj,male
all clean,,adv adj,male
it's very hot honey,,pro:per adv adj n,male
all clean let's get all clean,,adv adj v v adv adj,male
five ready,,det:num adj,male
all clean,,adv adj,male
xxx oh boy we have a mess to clean up for sure,,co n pro:sub v det:art n inf v adv prep adj,male
for sure,,prep adj,male
can you say all clean,,mod pro:per v adv adj,male
is it broke,,cop pro:per adj,male
oh he's so thick,,co pro:sub adv adj,male
get all your little sneezes out,,v qn det:poss adj n adv,male
ready,,adj,male
good,,adj,male
don't make the little pieces cause then xxx gets mad,,mod v det:art adj n conj adv:tem v adj,male
would ya what would you like to do one of these on page eight a candy a little candy here's a caramel,,mod pro:per pro:int mod pro:per v inf v pro:indef prep pro:dem prep n det:num det:art n det:art adj n pro:exist det:art n,male
next time won't you,,adj n mod pro:per,male
in a little bit,,prep det:art adj n,male
Alex's milk,,adj n,male
ready,,adj,male
that's not very nice,,pro:dem neg adv adj,male
oh it's beautiful,,co pro:per adj,male
white,,adj,male
polar bear goes over here see here's the polar bear here's the polar bear you put him in there,,adj n v prep n v pro:exist det:art adj n pro:exist det:art adj n pro:per v pro:obj prep n,male
it's it's not gonna bother you in a little bit,,pro:per pro:per neg part v pro:per prep det:art adj n,male
that's a very pretty blue,,pro:dem det:art adv adj n,male
whoops just put it on the towel right here put your hand on the towel and I'll wipe it off it's suds it's okay,,co adv v pro:per prep det:art n adv adv v det:poss n prep det:art n coord pro:sub v pro:per adv pro:per n pro:per adj,male
yeah bring it up because it's gonna get wet,,co v pro:per adv conj pro:per part v adj,male
oh my poor book,,co det:poss adj n,male
I want new kind,,pro:sub v adj adj,male
how bout something different,,pro:int adv pro:indef adj,male
and then Mommy will push it back to you okay,,coord adv:tem n:prop mod v pro:per adv prep pro:per adj,male
it's just suds,,pro:per adj n,male
where's all your little people,,pro:int qn det:poss adj n,male
aw how cute a pumpkin,,pro:int adj det:art n,male
crunchy,,adj,male
mm how cute,,co pro:int adj,male
mega blocks,,adj n,male
aw look xxx give the can you give the little prairie dawn a pumpkin,,v v det:art n pro:per v det:art adj n n det:art n,male
you're crunchy,,pro:per adj,male
you put the elephant inside open the door,,pro:per v det:art n adv adj det:art n,male
aw how nice what's that,,pro:int adj pro:int pro:dem,male
put them back in the book get this one ready,,v pro:obj adv prep det:art n v pro:dem pro:indef adj,male
ready look look look look,,adj v v v v,male
sudsy,,adj,male
you just have to kinda squish them a little,,pro:per adv v prep n prep v pro:obj det:art adj,male
and look at ready one two listen listen,,coord v prep adj det:num det:num v v,male
excuse me has anybody seen Alex's hand,,v pro:obj aux pro:indef part adj n,male
that my little love muffin threw every which way,,comp det:poss adj n n v qn pro:int n,male
that's a brand new word for you,,pro:dem det:art adj adj n prep pro:per,male
sudsy soap,,adj n,male
it's okay watch,,pro:per adj n,male
soapy water,,adj n,male
is it wet,,aux pro:per adj,male
what's the next one,,pro:int det:art adj pro:indef,male
it's wet,,pro:per adj,male
oh you don't want to count okay,,co pro:per mod v prep n adj,male
mega blocks,,adj n,male
you're silly,,pro:per adj,male
oh brown sugar,,co adj n,male
very good,,adv adj,male
see Mommy didn't like this one this one this one's gotta go,,v n:prop mod v pro:dem pro:indef det:dem pro:indef det:dem adj mod v,male
what sweet pea,,pro:int adj n,male
oh it's just a wrinkle,,co pro:per adj det:art n,male
he's upstairs,,pro:sub adj,male
Mommy keeps sliding that's why it's wrinkly,,n:prop v part pro:dem pro:int pro:per adj,male
pink snake,,adj n,male
uh the tray is full wait a minute Alex wait,,det:art n cop adj v det:art n n:prop v,male
uh it doesn't stick very good,,pro:per mod v adv adj,male
the birdy ready,,det:art adj adj,male
close that please,,adj comp co,male
no that's a bus I'm sorry that's a bus,,co pro:dem det:art n pro:sub adj pro:dem det:art n,male
that is so cute,,pro:rel cop adv adj,male
now xxx part of your train honey,,adv adj prep det:poss n n,male
where's the little man,,pro:int det:art adj n,male
that's sudsy,,pro:dem adj,male
ready,,adj,male
can you give Mommy a red block please,,mod pro:per v n:prop det:art adj n co,male
can you give Mommy a red block,,mod pro:per v n:prop det:art adj n,male
good boy,,adj n,male
o a lil it does look like an o,,n:let det:art adj pro:per mod v conj det:art n:let,male
let's make sure,,v v adj,male
ready,,adj,male
little baby,,adj n,male
polar bear,,adj n,male
xxx squish it back in,,v pro:per adj adv,male
that's yellow,,pro:dem adj,male
is that good,,cop det:dem adj,male
take the little pieces and you can do that and then they'll go back in there,,v det:art adj n coord pro:per mod v pro:dem coord adv:tem pro:sub v adv prep n,male
blue,,adj,male
and then we'll open this okay,,coord adv:tem pro:sub v det:dem adj,male
what about the birdy,,pro:int adv det:art adj,male
sure,,adj,male
red purple where's red,,adj n pro:rel n,male
sure,,adj,male
oh it's just the floor it's not carpet,,co pro:per adj det:art n pro:per neg v,male
you wanna press the birdy,,pro:per v v det:art adj,male
go ahead press the birdy,,v adv v det:art adj,male
and I'll open this one okay,,coord pro:sub v det:dem pro:indef adj,male
wow you've got a new,,co pro:per part det:art adj,male
you've got an early Christmas present,,pro:per part det:art adj n:prop adv,male
blue or orange,,adj coord adj,male
well let me empty the tray first wait a minute,,co v pro:obj v det:art n adj v det:art n,male
oh okay I'll do some more,,co adj pro:sub v qn pro:indef,male
good boy,,adj n,male
put the elephant in his little spot so he can see he has peanuts,,v det:art n prep det:poss adj n conj pro:sub mod v pro:sub aux n,male
blue,,adj,male
too light,,adv adj,male
we should just do different colors,,pro:sub mod adv v adj n,male
waimit let me just do this first part before you stick your hands in,,v det:art n v pro:obj adv v pro:dem adj n conj pro:per v det:poss n adv,male
hum wonder what this is all about,,n adj pro:int det:dem aux adv adv,male
no you had it right the first time,,co pro:per v pro:per adv det:art adj n,male
okay try now how's that is that better,,co v adv pro:rel adv aux adv adj,male
ready,,adj,male
good jawb,,adj n,male
is it wet,,aux pro:per adj,male
ooh it's wet,,v pro:per adj,male
it's wet it's wet it's wet,,pro:per adj pro:per adj pro:per adj,male
where's Alex's nose,,pro:int adj n,male
we'll go after okay,,pro:sub v prep adj,male
where's Mommy's nose,,pro:int adj n,male
where's Alex's eye,,pro:int adj n,male
sure,,adj,male
very nice car wash,,adv adj n n,male
yeah okay good,,co co adj,male
dya wanna have a little candy,,mod pro:per v v det:art adj n,male
how are the fish are they good,,pro:int cop det:art n cop pro:sub adj,male
how do you say elephant in spanish,,pro:int mod pro:per v n prep adj,male
you're hungry,,pro:per adj,male
you are so lucky to have all these toys,,pro:per cop adv adj inf v qn det:dem n,male
it's the green car,,pro:per det:art adj n,male
there Mommy put a quick stop to that,,adv n:prop v det:art adj n inf adv,male
oh Elmo you're so cute,,co n:prop pro:per adv adj,male
lookit look at green and blue,,v v prep n coord adj,male
he had gas earlier,,pro:sub v n adj,male
oh that's Mommy's favorite that's a hockey stick,,co pro:rel adj n pro:dem det:art n n,male
birdy go birdy goes in the tree,,adj v adj v adv det:art n,male
good boy,,adj n,male
ready,,adj,male
is that your new sled,,cop comp det:poss adj n,male
here's a round one,,pro:exist det:art adj pro:indef,male
no that's okay that's just the play+dough,,co pro:dem adj pro:dem adv det:art,male
ice cream I'd be grouchy all day,,n n pro:sub cop adj qn n,male
the yuckier the better that's what Slimy and I say,,det:art adj det:art adj pro:dem pro:int n:prop coord pro:sub v,male
no that's okay,,co pro:dem adj,male
isn't that lovely,,cop det:dem adj,male
no and when he is it's kinda soft,,co coord conj pro:sub cop pro:per n prep adj,male
big ant small short and tall,,adj n adj adj coord adj,male
he was draggin 'em like out hanging out they he's so big for it now it's amazing,,pro:sub aux part pro:obj prep prep part adv pro:sub pro:sub adv adj prep pro:per adv pro:per part,male
oh no please don't throw the cars like that that's not nice at all,,co co co mod v det:art n prep pro:dem pro:dem neg adj prep pro:indef,male
I thought for sure he would be able to use it for the rest of this year,,pro:sub v prep adv pro:sub mod cop adj inf v pro:per prep det:art n prep det:dem n,male
a nine okay,,det:art det:num adj,male
that's a fast one,,pro:dem det:art adj det:num,male
oh I xxx at Uncle Sig's,,co pro:sub prep n:prop adj,male
wide,,adj,male
a square okay oh I don't have the square cookie cutter out,,det:art n adj co pro:sub mod v det:art adj n n adv,male
narrow,,adj,male
okay sure,,co adj,male
happy sad,,adj adj,male
this is new play+dough there's nothin like new play+dough,,pro:dem cop adj pro:exist pro:indef prep adj,male
it broke,,pro:per adj,male
empty,,adj,male
full,,adj,male
ready,,adj,male
Mimi and I settle in and cuddle in a cozy nook,,n:prop coord pro:sub v adv coord v prep det:art adj n,male
now we're ready for story time when we read our favorite book,,adv pro:sub v prep n n conj pro:sub v det:poss adj n,male
it's been a busy day for Elmo,,pro:per aux aux det:art adj n prep n:prop,male
you're gonna have a cold bum on the floor,,pro:per part v det:art adj n prep det:art n,male
Elmo's best friend David helps Elmo count some sheep,,adj adj n n:prop v n:prop v qn n,male
it got a little squished,,pro:per v det:art adj part,male
oh I love you play+dough it's so nice,,co pro:sub v pro:per pro:per adv adj,male
red,,adj,male
but he'd get look at how he drives the Jeep he drives it and crashes it I mean he doesn't wanna,,conj pro:sub aux v prep pro:int pro:sub v det:art n:prop pro:sub v pro:per coord v pro:per pro:sub adj pro:sub mod v,male
